Flight,Flight_ID,Departure,Source,Duration,Stops,Arrival,Target,Cost
SpiceJet,SG- 449,17:55,Pune,18h 55m,1-stop,12:50,Gwalior,17763
Indigo,6E- 954,09:00,Pune,06h 00m,1-stop,15:00,Hubli,10206
Indigo,6E- 954,09:00,Pune,10h 40m,1-stop,19:40,Hubli,12999
Air India,AI-9888,19:00,Pune,03h 15m,1-stop,22:15,Hyderabad,4074
GoAir,G8- 721,09:55,Pune,12h 30m,1-stop,22:25,Hyderabad,4548
AirAsia,I5-1427,19:45,Pune,12h 35m,1-stop,08:20,Hyderabad,5522
Indigo,6E- 815,14:25,Pune,01h 10m,non-stop,15:35,Hyderabad,6601
Air India,AI-851,09:40,Pune,26h 35m,1-stop,12:15,Hyderabad,6712
SpiceJet,SG-2894,18:40,Pune,01h 35m,non-stop,20:15,Hyderabad,6855
Air India,AI-851,09:40,Pune,23h 40m,1-stop,09:20,Hyderabad,7290
Air India,AI-850,18:50,Pune,14h 30m,1-stop,09:20,Hyderabad,8329
Air India,AI-850,18:50,Pune,17h 25m,1-stop,12:15,Hyderabad,8329
Air India,AI-850,18:50,Pune,23h 35m,1-stop,18:25,Hyderabad,8329
Vistara,UK-972,13:30,Pune,06h 25m,1-stop,19:55,Hyderabad,8604
Vistara,UK-998,11:05,Pune,08h 50m,1-stop,19:55,Hyderabad,8604
Vistara,UK-972,13:30,Pune,09h 00m,1-stop,22:30,Hyderabad,8604
Vistara,UK-998,11:05,Pune,11h 25m,1-stop,22:30,Hyderabad,8604
Vistara,UK-972,13:30,Pune,27h 00m,1-stop,16:30,Hyderabad,8604
Air India,AI-9514,18:15,Pune,24h 40m,1-stop,18:55,Hyderabad,8746
Air India,AI-9514,18:15,Pune,14h 55m,1-stop,09:10,Hyderabad,9009
Vistara,UK-998,11:05,Pune,05h 25m,1-stop,16:30,Hyderabad,9077
Vistara,UK-972,13:30,Pune,20h 05m,1-stop,09:35,Hyderabad,9077
Vistara,UK-998,11:05,Pune,22h 30m,1-stop,09:35,Hyderabad,9077
Indigo,6E- 103,19:35,Pune,04h 45m,1-stop,00:20,Hyderabad,9216
Indigo,6E- 319,16:00,Pune,08h 20m,1-stop,00:20,Hyderabad,9216
Indigo,6E- 917,09:50,Pune,07h 35m,1-stop,17:25,Hyderabad,9219
Air India,AI-851,09:40,Pune,12h 10m,1-stop,21:50,Hyderabad,9271
Air India,AI-851,09:40,Pune,08h 45m,1-stop,18:25,Hyderabad,9600
Indigo,6E- 954,09:00,Pune,04h 05m,1-stop,13:05,Hyderabad,10584
Indigo,6E- 954,09:00,Pune,07h 00m,1-stop,16:00,Hyderabad,10584
Indigo,6E- 954,09:00,Pune,09h 00m,1-stop,18:00,Hyderabad,10584
Air India,AI-851,09:40,Pune,26h 35m,1-stop,12:15,Hyderabad,10597
Air India,AI-851,09:40,Pune,32h 45m,1-stop,18:25,Hyderabad,10597
Air India,AI-851,09:40,Pune,23h 40m,1-stop,09:20,Hyderabad,11175
Indigo,6E-6279,13:50,Pune,04h 40m,1-stop,18:30,Hyderabad,11529
Air India,AI-851,09:40,Pune,34h 55m,1-stop,20:35,Hyderabad,11752
Vistara,UK-992,19:30,Pune,21h 00m,1-stop,16:30,Hyderabad,12453
Air India,AI-851,09:40,Pune,24h 00m,1-stop,09:40,Hyderabad,13485
Air India,AI-851,09:40,Pune,32h 25m,1-stop,18:05,Hyderabad,13485
Indigo,6E- 954,09:00,Pune,10h 20m,1-stop,19:20,Hyderabad,13524
Air India,AI-851,09:40,Pune,21h 50m,1-stop,07:30,Hyderabad,16411
Air India,AI-850,18:50,Pune,20h 50m,1-stop,15:40,Hyderabad,16621
Air India,AI-850,18:50,Pune,20h 50m,1-stop,15:40,Hyderabad,16621
Air India,AI-850,18:50,Pune,12h 40m,1-stop,07:30,Hyderabad,17986
Air India,AI-851,09:40,Pune,21h 50m,1-stop,07:30,Hyderabad,19771
Indigo,6E- 402,10:10,Pune,1.02h m,1-stop,13:00,Imphal,9560
Indigo,6E-6571,08:15,Pune,1.04h m,2+-stop,13:00,Imphal,9560
Indigo,6E- 272,15:10,Pune,21h 50m,1-stop,13:00,Imphal,9560
Air India,AI-851,09:40,Pune,28h 20m,1-stop,14:00,Imphal,12861
Air India,AI-9514,18:15,Pune,19h 45m,2+-stop,14:00,Imphal,12874
Air India,AI-9888,19:00,Pune,19h 00m,2+-stop,14:00,Imphal,13084
Indigo,6E- 272,15:10,Pune,18h 35m,1-stop,09:45,Imphal,13593
Air India,AI-850,18:50,Pune,19h 10m,1-stop,14:00,Imphal,14361
Indigo,6E- 402,10:10,Pune,23h 35m,1-stop,09:45,Imphal,14706
Air India,AI-851,09:40,Pune,26h 45m,1-stop,12:25,Imphal,14711
Air India,AI-851,09:40,Pune,26h 45m,1-stop,12:25,Imphal,14711
Air India,AI-851,09:40,Pune,26h 45m,1-stop,12:25,Imphal,14811
Air India,AI-851,09:40,Pune,28h 20m,2+-stop,14:00,Imphal,16061
Indigo,6E-6571,08:15,Pune,1.01h m,2+-stop,09:45,Imphal,17491
GoAir,G8- 721,09:55,Pune,10h 25m,1-stop,20:20,Indore,5012
Indigo,6E- 815,14:25,Pune,05h 15m,1-stop,19:40,Indore,6071
Indigo,6E- 911,09:10,Pune,05h 40m,1-stop,14:50,Indore,6071
Indigo,6E- 917,09:50,Pune,05h 55m,1-stop,15:45,Indore,6071
Indigo,6E- 272,15:10,Pune,06h 20m,1-stop,21:30,Indore,6071
Indigo,6E- 402,10:10,Pune,07h 25m,1-stop,17:35,Indore,7406
Vistara,UK-972,13:30,Pune,04h 15m,1-stop,17:45,Indore,8211
Vistara,UK-998,11:05,Pune,06h 40m,1-stop,17:45,Indore,8211
Indigo,6E- 954,09:00,Pune,05h 15m,1-stop,14:15,Indore,8939
Indigo,6E-6571,08:15,Pune,06h 50m,1-stop,15:05,Indore,8939
Indigo,6E-6571,08:15,Pune,09h 20m,1-stop,17:35,Indore,8939
Indigo,6E- 911,09:10,Pune,10h 30m,1-stop,19:40,Indore,8992
Indigo,6E- 402,10:10,Pune,11h 20m,1-stop,21:30,Indore,11317
Vistara,UK-992,19:30,Pune,22h 15m,1-stop,17:45,Indore,11928
Indigo,6E- 954,09:00,Pune,11h 45m,1-stop,20:45,Indore,11949
Air India,AI-851,09:40,Pune,25h 50m,2+-stop,11:30,Indore,15361
Air India,AI-9514,18:15,Pune,17h 15m,2+-stop,11:30,Indore,16779
SpiceJet,SG- 449,17:55,Pune,23h 35m,1-stop,17:30,Jabalpur,10062
Air India,AI-851,09:40,Pune,08h 20m,1-stop,18:00,Jabalpur,10216
Air India,AI-850,18:50,Pune,23h 10m,1-stop,18:00,Jabalpur,14049
Air India,AI-851,09:40,Pune,32h 20m,2+-stop,18:00,Jabalpur,15834
Air India,AI-9888,19:00,Pune,23h 00m,2+-stop,18:00,Jabalpur,15886
Air India,AI-9888,19:00,Pune,23h 00m,2+-stop,18:00,Jabalpur,15886
Air India,AI-9514,18:15,Pune,23h 45m,2+-stop,18:00,Jabalpur,18196
Air India,AI-9514,18:15,Pune,23h 45m,2+-stop,18:00,Jabalpur,18196
AirAsia,I5-1426,14:50,Pune,01h 50m,non-stop,16:40,Jaipur,5386
Indigo,6E- 917,09:50,Pune,03h 10m,1-stop,13:00,Jaipur,5439
Indigo,6E- 815,14:25,Pune,05h 00m,1-stop,19:25,Jaipur,5439
Indigo,6E- 319,16:00,Pune,05h 35m,1-stop,21:35,Jaipur,5439
Indigo,6E- 911,09:10,Pune,10h 35m,1-stop,19:45,Jaipur,5439
SpiceJet,SG-6631,18:25,Pune,03h 25m,1-stop,21:50,Jaipur,6121
Indigo,6E- 272,15:10,Pune,06h 10m,1-stop,21:20,Jaipur,7014
Indigo,6E- 954,09:00,Pune,10h 00m,1-stop,19:00,Jaipur,8589
Air India,AI-851,09:40,Pune,10h 35m,1-stop,20:15,Jaipur,9009
Air India,AI-850,18:50,Pune,25h 25m,1-stop,20:15,Jaipur,10216
Air India,AI-9888,19:00,Pune,25h 15m,2+-stop,20:15,Jaipur,12054
Air India,AI-9888,19:00,Pune,25h 15m,2+-stop,20:15,Jaipur,12054
Air India,AI-9888,19:00,Pune,25h 15m,2+-stop,20:15,Jaipur,12054
Indigo,6E- 402,10:10,Pune,11h 10m,1-stop,21:20,Jaipur,12892
Air India,AI-9514,18:15,Pune,26h 00m,2+-stop,20:15,Jaipur,14364
Air India,AI-9514,18:15,Pune,26h 00m,2+-stop,20:15,Jaipur,14364
SpiceJet,SG-6631,18:25,Pune,21h 50m,1-stop,16:15,Jaisalmer,11739
SpiceJet,SG-8184,16:55,Pune,23h 15m,1-stop,16:10,Jaisalmer,16290
Indigo,6E-6571,08:15,Pune,05h 45m,1-stop,14:00,Jammu,8192
SpiceJet,SG-8184,16:55,Pune,21h 30m,1-stop,14:25,Jammu,10410
SpiceJet,SG-8184,16:55,Pune,17h 20m,1-stop,10:15,Jammu,11040
Vistara,UK-972,13:30,Pune,25h 20m,1-stop,14:50,Jammu,11319
Indigo,6E- 402,10:10,Pune,05h 25m,1-stop,15:35,Jammu,11632
Air India,AI-851,09:40,Pune,23h 25m,1-stop,09:05,Jammu,12474
Vistara,UK-992,19:30,Pune,19h 20m,1-stop,14:50,Jammu,12610
Indigo,6E-6571,08:15,Pune,07h 20m,1-stop,15:35,Jammu,12988
SpiceJet,SG-8937,08:05,Pune,06h 20m,1-stop,14:25,Jammu,13139
Vistara,UK-972,13:30,Pune,23h 45m,1-stop,13:15,Jammu,13786
Vistara,UK-998,11:05,Pune,26h 10m,1-stop,13:15,Jammu,13786
Air India,AI-850,18:50,Pune,14h 15m,1-stop,09:05,Jammu,14049
SpiceJet,SG-8937,08:05,Pune,26h 10m,1-stop,10:15,Jammu,14504
Vistara,UK-992,19:30,Pune,17h 45m,1-stop,13:15,Jammu,15078
Air India,AI-851,09:40,Pune,23h 25m,2+-stop,09:05,Jammu,15834
SpiceJet,SG-6631,18:25,Pune,20h 35m,1-stop,15:00,Jammu,18074
Air India,AI-851,09:40,Pune,22h 30m,2+-stop,08:10,Jamnagar,13579
Air India,AI-851,09:40,Pune,22h 30m,2+-stop,08:10,Jamnagar,13579
Air India,AI-851,09:40,Pune,22h 30m,2+-stop,08:10,Jamnagar,13681
Air India,AI-851,09:40,Pune,06h 35m,1-stop,16:15,Jodhpur,11056
Air India,AI-850,18:50,Pune,21h 25m,1-stop,16:15,Jodhpur,12211
Vistara,UK-972,13:30,Pune,25h 30m,1-stop,15:00,Jodhpur,12558
Vistara,UK-992,19:30,Pune,19h 30m,1-stop,15:00,Jodhpur,13849
Air India,AI-851,09:40,Pune,30h 35m,2+-stop,16:15,Jodhpur,13996
Air India,AI-9888,19:00,Pune,21h 15m,2+-stop,16:15,Jodhpur,14049
Air India,AI-9888,19:00,Pune,21h 15m,2+-stop,16:15,Jodhpur,14049
Air India,AI-9514,18:15,Pune,22h 00m,2+-stop,16:15,Jodhpur,16359
Air India,AI-9514,18:15,Pune,22h 00m,2+-stop,16:15,Jodhpur,16359
SpiceJet,SG-6631,18:25,Pune,19h 00m,1-stop,13:25,Kanpur,7890
SpiceJet,SG-8184,16:55,Pune,18h 35m,1-stop,11:30,Kanpur,8749
SpiceJet,SG- 774,15:45,Pune,18h 30m,1-stop,10:15,Cochin,4864
SpiceJet,SG- 449,17:55,Pune,24h 30m,1-stop,18:25,Cochin,4864
Indigo,6E- 911,09:10,Pune,09h 50m,1-stop,19:00,Cochin,5439
Indigo,6E- 722,18:05,Pune,01h 50m,non-stop,19:55,Cochin,5701
Indigo,6E- 272,15:10,Pune,08h 05m,1-stop,23:15,Cochin,6804
Indigo,6E- 815,14:25,Pune,09h 00m,1-stop,23:25,Cochin,8379
AirAsia,I5-1427,19:45,Pune,11h 10m,1-stop,06:55,Cochin,8445
Indigo,6E- 954,09:00,Pune,08h 15m,1-stop,17:15,Cochin,8694
Air India,AI-851,09:40,Pune,11h 25m,1-stop,21:05,Cochin,9022
Air India,AI-9514,18:15,Pune,15h 10m,1-stop,09:25,Cochin,9586
Indigo,6E- 954,09:00,Pune,06h 40m,1-stop,15:40,Cochin,9849
Indigo,6E- 319,16:00,Pune,04h 00m,1-stop,20:00,Cochin,10056
Vistara,UK-998,11:05,Pune,06h 35m,1-stop,17:40,Cochin,10337
Vistara,UK-972,13:30,Pune,28h 10m,1-stop,17:40,Cochin,10337
Air India,AI-850,18:50,Pune,26h 15m,1-stop,21:05,Cochin,11332
Indigo,6E- 319,16:00,Pune,05h 30m,1-stop,21:30,Cochin,11631
Air India,AI-851,09:40,Pune,31h 10m,2+-stop,16:50,Cochin,11752
Air India,AI-851,09:40,Pune,35h 25m,2+-stop,21:05,Cochin,12907
Indigo,6E- 954,09:00,Pune,04h 45m,1-stop,13:45,Cochin,12999
Indigo,6E- 402,10:10,Pune,13h 05m,1-stop,23:15,Cochin,14152
Vistara,UK-992,19:30,Pune,22h 10m,1-stop,17:40,Cochin,14763
Air India,AI-9514,18:15,Pune,22h 35m,1-stop,16:50,Cochin,15099
Air India,AI-851,09:40,Pune,23h 45m,1-stop,09:25,Cochin,16884
Vistara,UK-972,13:30,Pune,21h 40m,1-stop,11:10,Cochin,17073
Vistara,UK-998,11:05,Pune,24h 05m,1-stop,11:10,Cochin,17073
Air India,AI-850,18:50,Pune,22h 00m,1-stop,16:50,Cochin,17986
Air India,AI-850,18:50,Pune,22h 00m,1-stop,16:50,Cochin,17986
Vistara,UK-992,19:30,Pune,15h 40m,1-stop,11:10,Cochin,18364
Indigo,6E- 103,19:35,Pune,12h 05m,1-stop,07:40,Kozhikode,6856
Indigo,6E- 319,16:00,Pune,15h 40m,1-stop,07:40,Kozhikode,6856
Air India,AI-9514,18:15,Pune,13h 40m,1-stop,07:55,Kozhikode,7749
Indigo,6E- 954,09:00,Pune,05h 30m,1-stop,14:30,Kozhikode,9744
Air India,AI-851,09:40,Pune,22h 15m,2+-stop,07:55,Kozhikode,15046
Air India,AI-851,09:40,Pune,22h 15m,2+-stop,07:55,Kozhikode,15046
Air India,AI-851,09:40,Pune,24h 10m,1-stop,09:50,Kulu,19561
Air India,AI-850,18:50,Pune,15h 00m,1-stop,09:50,Kulu,21136
Air India,AI-851,09:40,Pune,24h 10m,2+-stop,09:50,Kulu,22921
GoAir,G8- 172,17:40,Pune,14h 05m,1-stop,07:45,Leh,7000
SpiceJet,SG-8184,16:55,Pune,18h 30m,1-stop,11:25,Leh,8748
Air India,AI-851,09:40,Pune,22h 50m,1-stop,08:30,Leh,9796
Air India,AI-850,18:50,Pune,13h 40m,1-stop,08:30,Leh,11371
Air India,AI-851,09:40,Pune,22h 50m,2+-stop,08:30,Leh,13156
Air India,AI-9888,19:00,Pune,25h 00m,2+-stop,20:00,Lilabari,12161
Air India,AI-851,09:40,Pune,34h 20m,2+-stop,20:00,Lilabari,14411
Air India,AI-851,09:40,Pune,34h 20m,2+-stop,20:00,Lilabari,14411
Air India,AI-851,09:40,Pune,34h 20m,2+-stop,20:00,Lilabari,14411
Air India,AI-850,18:50,Pune,25h 10m,2+-stop,20:00,Lilabari,15911
Air India,AI-9514,18:15,Pune,25h 45m,2+-stop,20:00,Lilabari,16761
Indigo,6E- 882,14:10,Pune,02h 50m,non-stop,17:00,Lucknow,4704
GoAir,G8- 394,13:45,Pune,02h 20m,non-stop,16:05,Lucknow,5920
GoAir,G8- 721,09:55,Pune,10h 25m,1-stop,20:20,Lucknow,5964
Air India,AI-851,09:40,Pune,09h 35m,1-stop,19:15,Lucknow,6712
Air India,AI-851,09:40,Pune,22h 35m,1-stop,08:15,Lucknow,6712
Vistara,UK-972,13:30,Pune,25h 30m,1-stop,15:00,Lucknow,7581
Indigo,6E- 917,09:50,Pune,05h 00m,1-stop,14:50,Lucknow,7749
Indigo,6E- 319,16:00,Pune,05h 45m,1-stop,21:45,Lucknow,7749
Indigo,6E- 272,15:10,Pune,07h 20m,1-stop,22:30,Lucknow,7749
Indigo,6E- 917,09:50,Pune,09h 20m,1-stop,19:10,Lucknow,7749
Indigo,6E- 103,19:35,Pune,12h 10m,1-stop,07:45,Lucknow,7749
Air India,AI-850,18:50,Pune,13h 25m,1-stop,08:15,Lucknow,8329
Air India,AI-850,18:50,Pune,24h 25m,1-stop,19:15,Lucknow,8329
Indigo,6E- 402,10:10,Pune,05h 35m,1-stop,15:45,Lucknow,9650
Indigo,6E- 402,10:10,Pune,07h 20m,1-stop,17:30,Lucknow,9650
Indigo,6E- 402,10:10,Pune,09h 50m,1-stop,20:00,Lucknow,9650
Air India,AI-851,09:40,Pune,22h 35m,2+-stop,08:15,Lucknow,9904
Air India,AI-851,09:40,Pune,33h 35m,2+-stop,19:15,Lucknow,9904
Air India,AI-9888,19:00,Pune,24h 15m,2+-stop,19:15,Lucknow,10125
Air India,AI-9888,19:00,Pune,24h 15m,2+-stop,19:15,Lucknow,10125
Air India,AI-9888,19:00,Pune,24h 15m,2+-stop,19:15,Lucknow,10125
Indigo,6E- 911,09:10,Pune,08h 35m,1-stop,17:45,Lucknow,10374
Vistara,UK-992,19:30,Pune,19h 30m,1-stop,15:00,Lucknow,11088
Air India,AI-9514,18:15,Pune,22h 05m,1-stop,16:20,Lucknow,11634
Indigo,6E-6571,08:15,Pune,05h 20m,1-stop,13:35,Lucknow,11833
Indigo,6E-6571,08:15,Pune,07h 30m,1-stop,15:45,Lucknow,11833
Indigo,6E-6571,08:15,Pune,09h 15m,1-stop,17:30,Lucknow,11833
Indigo,6E- 954,09:00,Pune,09h 15m,1-stop,18:15,Lucknow,12249
Air India,AI-9514,18:15,Pune,25h 00m,1-stop,19:15,Lucknow,12330
Air India,AI-9514,18:15,Pune,25h 00m,1-stop,19:15,Lucknow,12330
Indigo,6E- 954,09:00,Pune,05h 00m,1-stop,14:00,Lucknow,13209
SpiceJet,SG- 774,15:45,Pune,01h 50m,non-stop,17:35,Chennai,5384
AirAsia,I5-1427,19:45,Pune,11h 20m,1-stop,07:05,Chennai,5384
SpiceJet,SG- 449,17:55,Pune,03h 50m,1-stop,21:45,Chennai,5385
SpiceJet,SG- 449,17:55,Pune,14h 10m,1-stop,08:05,Chennai,5385
SpiceJet,SG-8184,16:55,Pune,15h 40m,1-stop,08:35,Chennai,5385
GoAir,G8- 904,08:45,Pune,01h 35m,non-stop,10:20,Chennai,5386
Indigo,6E- 911,09:10,Pune,02h 00m,non-stop,11:10,Chennai,5386
Air India,AI-851,09:40,Pune,10h 15m,1-stop,19:55,Chennai,7867
Air India,AI-851,09:40,Pune,15h 10m,1-stop,00:50,Chennai,7867
Air India,AI-9888,19:00,Pune,27h 40m,1-stop,22:40,Chennai,7959
Indigo,6E- 103,19:35,Pune,04h 00m,1-stop,23:35,Chennai,8480
Indigo,6E- 319,16:00,Pune,04h 15m,1-stop,20:15,Chennai,8480
Indigo,6E- 319,16:00,Pune,06h 20m,1-stop,22:20,Chennai,8480
Indigo,6E- 319,16:00,Pune,07h 35m,1-stop,23:35,Chennai,8480
Vistara,UK-972,13:30,Pune,07h 15m,1-stop,20:45,Chennai,9549
Vistara,UK-998,11:05,Pune,09h 40m,1-stop,20:45,Chennai,9549
Indigo,6E- 954,09:00,Pune,04h 55m,1-stop,13:55,Chennai,9847
Indigo,6E- 954,09:00,Pune,07h 20m,1-stop,16:20,Chennai,9847
Indigo,6E- 954,09:00,Pune,09h 10m,1-stop,18:10,Chennai,9847
Indigo,6E- 815,14:25,Pune,04h 50m,1-stop,19:15,Chennai,10432
Indigo,6E- 815,14:25,Pune,07h 40m,1-stop,22:05,Chennai,10432
Indigo,6E- 815,14:25,Pune,08h 50m,1-stop,23:15,Chennai,10432
Indigo,6E- 815,14:25,Pune,09h 40m,1-stop,00:05,Chennai,10432
Indigo,6E- 815,14:25,Pune,06h 05m,1-stop,20:30,Chennai,10433
Air India,AI-851,09:40,Pune,37h 00m,1-stop,22:40,Chennai,10597
SpiceJet,SG-2894,18:40,Pune,04h 10m,1-stop,22:50,Chennai,10635
Air India,AI-850,18:50,Pune,25h 05m,1-stop,19:55,Chennai,10755
Air India,AI-851,09:40,Pune,37h 00m,1-stop,22:40,Chennai,11175
Air India,AI-850,18:50,Pune,27h 50m,1-stop,22:40,Chennai,12214
Air India,AI-850,18:50,Pune,27h 50m,1-stop,22:40,Chennai,12214
Air India,AI-850,18:50,Pune,27h 50m,1-stop,22:40,Chennai,12214
Vistara,UK-972,13:30,Pune,26h 30m,1-stop,16:00,Chennai,12421
Air India,AI-851,09:40,Pune,13h 00m,1-stop,22:40,Chennai,13485
Vistara,UK-992,19:30,Pune,20h 30m,1-stop,16:00,Chennai,13713
Vistara,UK-992,19:30,Pune,25h 15m,1-stop,20:45,Chennai,13713
Vistara,UK-972,13:30,Pune,21h 35m,1-stop,11:05,Chennai,14028
Vistara,UK-998,11:05,Pune,24h 00m,1-stop,11:05,Chennai,14028
Air India,AI-851,09:40,Pune,34h 15m,2+-stop,19:55,Chennai,14640
Vistara,UK-992,19:30,Pune,15h 35m,1-stop,11:05,Chennai,15319
SpiceJet,SG-8937,08:05,Pune,24h 30m,1-stop,08:35,Chennai,15764
Vistara,UK-972,13:30,Pune,08h 00m,1-stop,21:30,Chennai,16411
Vistara,UK-998,11:05,Pune,10h 25m,1-stop,21:30,Chennai,16411
Vistara,UK-998,11:05,Pune,10h 25m,1-stop,21:30,Chennai,16411
Vistara,UK-998,11:05,Pune,10h 25m,1-stop,21:30,Chennai,16411
Air India,AI-851,09:40,Pune,27h 15m,1-stop,12:55,Chennai,19561
Air India,AI-851,09:40,Pune,25h 45m,1-stop,11:25,Chennai,19666
Air India,AI-851,09:40,Pune,25h 45m,1-stop,11:25,Chennai,19666
Air India,AI-850,18:50,Pune,18h 05m,1-stop,12:55,Chennai,21136
Air India,AI-851,09:40,Pune,27h 15m,2+-stop,12:55,Chennai,22921
SpiceJet,SG- 774,15:45,Pune,18h 15m,1-stop,10:00,Madurai,9062
Air India,AI-851,09:40,Pune,27h 30m,2+-stop,13:10,Madurai,11017
Air India,AI-851,09:40,Pune,27h 30m,2+-stop,13:10,Madurai,11017
Air India,AI-851,09:40,Pune,27h 30m,2+-stop,13:10,Madurai,11970
Air India,AI-850,18:50,Pune,18h 20m,1-stop,13:10,Madurai,13545
Indigo,6E-6571,08:15,Pune,07h 30m,1-stop,15:45,Madurai,14200
Air India,AI-851,09:40,Pune,27h 30m,2+-stop,13:10,Madurai,15330
Air India,AI-851,09:40,Pune,27h 30m,2+-stop,13:10,Madurai,16936
Air India,AI-9514,18:15,Pune,18h 55m,2+-stop,13:10,Madurai,18354
Air India,AI-9514,18:15,Pune,23h 05m,1-stop,17:20,Mangalore,8274
Indigo,6E- 911,09:10,Pune,06h 30m,1-stop,15:40,Mangalore,8380
Air India,AI-9514,18:15,Pune,18h 15m,1-stop,12:30,Mangalore,9599
Indigo,6E- 954,09:00,Pune,04h 20m,1-stop,13:20,Mangalore,9849
Indigo,6E- 954,09:00,Pune,10h 00m,1-stop,19:00,Mangalore,9849
Air India,AI-9888,19:00,Pune,22h 20m,2+-stop,17:20,Mangalore,10846
Air India,AI-9888,19:00,Pune,22h 20m,2+-stop,17:20,Mangalore,11109
Air India,AI-851,09:40,Pune,26h 50m,2+-stop,12:30,Mangalore,12435
Air India,AI-851,09:40,Pune,31h 40m,2+-stop,17:20,Mangalore,14272
Air India,AI-851,09:40,Pune,31h 40m,2+-stop,17:20,Mangalore,14272
Air India,AI-851,09:40,Pune,31h 40m,2+-stop,17:20,Mangalore,14272
Air India,AI-850,18:50,Pune,22h 30m,2+-stop,17:20,Mangalore,15847
Air India,AI-851,09:40,Pune,31h 40m,2+-stop,17:20,Mangalore,17737
Air India,AI-851,09:40,Pune,26h 20m,2+-stop,12:00,Mangalore,17881
Air India,AI-850,18:50,Pune,22h 30m,2+-stop,17:20,Mangalore,19312
Air India,AI-850,18:50,Pune,17h 10m,2+-stop,12:00,Mangalore,22186
Air India,AI-9514,18:15,Pune,13h 40m,1-stop,07:55,Mysore,7224
Air India,AI-851,09:40,Pune,22h 15m,2+-stop,07:55,Mysore,14521
Air India,AI-851,09:40,Pune,22h 15m,2+-stop,07:55,Mysore,14521
GoAir,G8- 730,14:45,Pune,01h 15m,non-stop,16:00,Nagpur,6437
Indigo,6E-6279,13:50,Pune,01h 25m,non-stop,15:15,Nagpur,7591
Indigo,6E- 917,09:50,Pune,06h 30m,1-stop,16:20,Nagpur,9219
Indigo,6E- 916,17:10,Pune,01h 30m,non-stop,18:40,Nagpur,9481
Air India,AI-851,09:40,Pune,22h 20m,2+-stop,08:00,Nagpur,9904
Air India,AI-9888,19:00,Pune,01h 00m,non-stop,20:00,Nasik,1470
SpiceJet,SG- 757,11:20,Pune,02h 10m,non-stop,13:30,Patna,5541
GoAir,G8- 904,08:45,Pune,04h 50m,1-stop,13:35,Patna,5542
GoAir,G8- 721,09:55,Pune,06h 20m,1-stop,16:15,Patna,5542
GoAir,G8- 721,09:55,Pune,08h 05m,1-stop,18:00,Patna,5542
GoAir,G8- 721,09:55,Pune,09h 50m,1-stop,19:45,Patna,5542
Indigo,6E- 815,14:25,Pune,05h 35m,1-stop,20:00,Patna,8169
Indigo,6E- 272,15:10,Pune,05h 55m,1-stop,21:05,Patna,8169
Indigo,6E- 917,09:50,Pune,07h 30m,1-stop,17:20,Patna,8169
Indigo,6E- 402,10:10,Pune,08h 50m,1-stop,19:00,Patna,8169
Indigo,6E-6571,08:15,Pune,10h 45m,1-stop,19:00,Patna,8169
Indigo,6E- 402,10:10,Pune,10h 55m,1-stop,21:05,Patna,8169
Vistara,UK-998,11:05,Pune,06h 45m,1-stop,17:50,Patna,8211
Indigo,6E- 954,09:00,Pune,05h 50m,1-stop,14:50,Patna,8694
Indigo,6E- 954,09:00,Pune,11h 00m,1-stop,20:00,Patna,8694
SpiceJet,SG-6631,18:25,Pune,13h 20m,1-stop,07:45,Patna,9674
SpiceJet,SG-2894,18:40,Pune,23h 10m,1-stop,17:50,Patna,10215
SpiceJet,SG-8184,16:55,Pune,25h 05m,1-stop,18:00,Patna,10513
Air India,AI-851,09:40,Pune,09h 00m,1-stop,18:40,Patna,10636
Air India,AI-9888,19:00,Pune,23h 40m,2+-stop,18:40,Patna,10702
Air India,AI-9888,19:00,Pune,23h 40m,2+-stop,18:40,Patna,10702
Air India,AI-9888,19:00,Pune,23h 40m,2+-stop,18:40,Patna,10702
Indigo,6E- 402,10:10,Pune,05h 40m,1-stop,15:50,Patna,11014
Indigo,6E-6571,08:15,Pune,07h 35m,1-stop,15:50,Patna,11607
Vistara,UK-992,19:30,Pune,22h 20m,1-stop,17:50,Patna,12243
Air India,AI-850,18:50,Pune,23h 50m,1-stop,18:40,Patna,12631
Air India,AI-9514,18:15,Pune,24h 25m,2+-stop,18:40,Patna,12907
Air India,AI-9514,18:15,Pune,24h 25m,2+-stop,18:40,Patna,12907
SpiceJet,SG-8184,16:55,Pune,15h 25m,1-stop,08:20,Patna,13034
SpiceJet,SG-8937,08:05,Pune,09h 55m,1-stop,18:00,Patna,13979
SpiceJet,SG-8937,08:05,Pune,11h 40m,1-stop,19:45,Patna,13979
Air India,AI-851,09:40,Pune,25h 40m,1-stop,11:20,Patna,14941
Air India,AI-9514,18:15,Pune,23h 15m,2+-stop,17:30,Patna,16359
SpiceJet,SG-8937,08:05,Pune,24h 15m,1-stop,08:20,Patna,16500
Air India,AI-850,18:50,Pune,16h 30m,1-stop,11:20,Patna,16516
Vistara,UK-972,13:30,Pune,21h 30m,2+-stop,11:00,Patna,16635
Vistara,UK-998,11:05,Pune,23h 55m,1-stop,11:00,Patna,16635
Vistara,UK-972,13:30,Pune,21h 30m,2+-stop,11:00,Patna,19908
Vistara,UK-998,11:05,Pune,23h 55m,1-stop,11:00,Patna,19908
